date,month,month_num,year,quarter,region,store_name,product_name,category,quantity,unit_price,discount_pct,net_revenue,gross_profit
2024-06-30,June,6,2024,Q2,East,Toronto Downtown,Running Shoes Men,Footwear,4,99.99,0,399.96,259.96
2023-07-27,July,7,2023,Q3,West,Vancouver Flagship,Bluetooth Speaker Mini,Electronics,2,69.99,0,139.98,99.98
2023-11-18,November,11,2023,Q4,Online,Online Store,Coffee Maker Deluxe,Appliances,3,119.99,0,359.97,239.97
2023-12-20,December,12,2023,Q4,East,Toronto Downtown,Yoga Mat Premium,Health,8,39.99,10,287.93,255.92
2023-03-23,March,3,2023,Q1,East,Toronto Downtown,Bluetooth Speaker Mini,Electronics,4,69.99,20,223.97,199.96
2023-06-18,June,6,2023,Q2,East,Toronto Downtown,Office Chair Ergonomic,Furniture,10,249.99,0,2499.9,1649.9
2023-01-01,January,1,2023,Q1,East,Toronto Downtown,Yoga Mat Premium,Health,4,39.99,20,127.97,127.96
2024-03-08,March,3,2024,Q1,Central,Saskatoon Outlet,Protein Powder Vanilla,Health,6,54.99,0,329.94,221.94
2024-04-23,April,4,2024,Q2,Central,Saskatoon Outlet,Bluetooth Speaker Mini,Electronics,10,69.99,0,699.9,499.9
2024-01-21,January,1,2024,Q1,West,Vancouver Flagship,Office Chair Ergonomic,Furniture,4,249.99,5,949.96,659.96
2023-03-18,March,3,2023,Q1,West,Calgary Centre,Running Shoes Men,Footwear,5,99.99,10,449.95,324.95
2023-02-20,February,2,2023,Q1,Central,Saskatoon Outlet,Laptop Stand Aluminum,Electronics,6,49.99,0,299.94,227.94
2023-05-25,May,5,2023,Q2,West,Calgary Centre,Yoga Mat Premium,Health,9,39.99,0,359.91,287.91
2023-04-07,April,4,2023,Q2,West,Calgary Centre,Yoga Mat Premium,Health,5,39.99,0,199.95,159.95
2023-08-31,August,8,2023,Q3,West,Vancouver Flagship,Bluetooth Speaker Mini,Electronics,5,69.99,20,279.96,249.95
2023-04-15,April,4,2023,Q2,East,Montreal Hub,Yoga Mat Premium,Health,9,39.99,0,359.91,287.91
2023-05-26,May,5,2023,Q2,Online,Online Store,Bluetooth Speaker Mini,Electronics,8,69.99,15,475.93,399.92
2024-06-09,June,6,2024,Q2,West,Vancouver Flagship,Laptop Stand Aluminum,Electronics,2,49.99,0,99.98,75.98
2023-06-15,June,6,2023,Q2,East,Montreal Hub,Office Chair Ergonomic,Furniture,10,249.99,10,2249.91,1649.9
2023-07-06,July,7,2023,Q3,Online,Online Store,Office Chair Ergonomic,Furniture,4,249.99,0,999.96,659.96
2024-06-15,June,6,2024,Q2,West,Vancouver Flagship,Yoga Mat Premium,Health,10,39.99,10,359.91,319.9
2023-12-15,December,12,2023,Q4,Online,Online Store,Bluetooth Speaker Mini,Electronics,10,69.99,5,664.9,499.9
2023-08-28,August,8,2023,Q3,West,Vancouver Flagship,Yoga Mat Premium,Health,9,39.99,0,359.91,287.91
2023-04-28,April,4,2023,Q2,Central,Saskatoon Outlet,Laptop Stand Aluminum,Electronics,6,49.99,5,284.94,227.94
2023-01-30,January,1,2023,Q1,West,Vancouver Flagship,Coffee Maker Deluxe,Appliances,10,119.99,20,959.92,799.9
2024-04-05,April,4,2024,Q2,East,Montreal Hub,Wireless Headphones Pro,Electronics,10,129.99,10,1169.91,849.9
2024-10-13,October,10,2024,Q4,East,Montreal Hub,Yoga Mat Premium,Health,2,39.99,5,75.98,63.98
2024-05-04,May,5,2024,Q2,East,Montreal Hub,Wireless Headphones Pro,Electronics,8,129.99,0,1039.92,679.92
2024-02-19,February,2,2024,Q1,East,Toronto Downtown,Laptop Stand Aluminum,Electronics,6,49.99,20,239.95,227.94
2023-01-03,January,1,2023,Q1,Central,Saskatoon Outlet,Yoga Mat Premium,Health,3,39.99,0,119.97,95.97
2024-11-05,November,11,2024,Q4,West,Vancouver Flagship,Laptop Stand Aluminum,Electronics,4,49.99,15,169.97,151.96
2023-12-24,December,12,2023,Q4,Online,Online Store,Coffee Maker Deluxe,Appliances,3,119.99,0,359.97,239.97
2024-02-07,February,2,2024,Q1,East,Toronto Downtown,Coffee Maker Deluxe,Appliances,6,119.99,10,647.95,479.94
2024-04-03,April,4,2024,Q2,Online,Online Store,Office Chair Ergonomic,Furniture,5,249.99,5,1187.45,824.95
2024-08-06,August,8,2024,Q3,Online,Online Store,Laptop Stand Aluminum,Electronics,2,49.99,10,89.98,75.98
2024-10-28,October,10,2024,Q4,East,Toronto Downtown,Laptop Stand Aluminum,Electronics,10,49.99,0,499.9,379.9
2023-12-02,December,12,2023,Q4,East,Montreal Hub,Yoga Mat Premium,Health,10,39.99,0,399.9,319.9
2024-07-24,July,7,2024,Q3,West,Vancouver Flagship,Running Shoes Men,Footwear,7,99.99,10,629.94,454.93
2024-09-15,September,9,2024,Q3,Central,Saskatoon Outlet,Running Shoes Men,Footwear,1,99.99,0,99.99,64.99
2023-05-10,May,5,2023,Q2,West,Calgary Centre,Wireless Headphones Pro,Electronics,1,129.99,10,116.99,84.99
2024-12-09,December,12,2024,Q4,Online,Online Store,Protein Powder Vanilla,Health,9,54.99,5,470.16,332.91
2024-09-04,September,9,2024,Q3,Central,Saskatoon Outlet,Running Shoes Men,Footwear,5,99.99,15,424.96,324.95
2023-05-14,May,5,2023,Q2,Central,Saskatoon Outlet,Running Shoes Men,Footwear,6,99.99,20,479.95,389.94
2024-09-16,September,9,2024,Q3,Online,Online Store,Office Chair Ergonomic,Furniture,2,249.99,0,499.98,329.98
2023-12-22,December,12,2023,Q4,Online,Online Store,Bluetooth Speaker Mini,Electronics,9,69.99,10,566.92,449.91
2024-04-13,April,4,2024,Q2,Online,Online Store,Wireless Headphones Pro,Electronics,8,129.99,0,1039.92,679.92
2024-01-01,January,1,2024,Q1,West,Vancouver Flagship,Laptop Stand Aluminum,Electronics,9,49.99,5,427.41,341.91
2024-04-03,April,4,2024,Q2,East,Montreal Hub,Yoga Mat Premium,Health,4,39.99,10,143.96,127.96
2024-11-03,November,11,2024,Q4,East,Toronto Downtown,Laptop Stand Aluminum,Electronics,10,49.99,5,474.91,379.9
2023-10-09,October,10,2023,Q4,East,Toronto Downtown,Yoga Mat Premium,Health,10,39.99,0,399.9,319.9
2024-10-04,October,10,2024,Q4,East,Montreal Hub,Bluetooth Speaker Mini,Electronics,10,69.99,10,629.91,499.9
2024-05-19,May,5,2024,Q2,Central,Saskatoon Outlet,Yoga Mat Premium,Health,3,39.99,20,95.98,95.97
2024-09-30,September,9,2024,Q3,Central,Saskatoon Outlet,Yoga Mat Premium,Health,8,39.99,15,271.93,255.92
2023-06-07,June,6,2023,Q2,West,Calgary Centre,Laptop Stand Aluminum,Electronics,9,49.99,10,404.92,341.91
2023-07-20,July,7,2023,Q3,Online,Online Store,Bluetooth Speaker Mini,Electronics,1,69.99,20,55.99,49.99
2024-10-20,October,10,2024,Q4,Online,Online Store,Coffee Maker Deluxe,Appliances,9,119.99,0,1079.91,719.91
2024-02-13,February,2,2024,Q1,Online,Online Store,Laptop Stand Aluminum,Electronics,4,49.99,0,199.96,151.96
2023-02-23,February,2,2023,Q1,East,Toronto Downtown,Running Shoes Men,Footwear,6,99.99,20,479.95,389.94
2024-02-04,February,2,2024,Q1,Online,Online Store,Yoga Mat Premium,Health,10,39.99,0,399.9,319.9
2024-12-03,December,12,2024,Q4,Central,Saskatoon Outlet,Bluetooth Speaker Mini,Electronics,1,69.99,0,69.99,49.99
2024-11-20,November,11,2024,Q4,West,Vancouver Flagship,Office Chair Ergonomic,Furniture,5,249.99,10,1124.96,824.95
2023-06-30,June,6,2023,Q2,West,Calgary Centre,Coffee Maker Deluxe,Appliances,5,119.99,0,599.95,399.95
2023-07-06,July,7,2023,Q3,East,Montreal Hub,Yoga Mat Premium,Health,10,39.99,5,379.91,319.9
2023-07-20,July,7,2023,Q3,West,Calgary Centre,Laptop Stand Aluminum,Electronics,10,49.99,0,499.9,379.9
2023-07-10,July,7,2023,Q3,Online,Online Store,Protein Powder Vanilla,Health,3,54.99,15,140.22,110.97
2024-06-29,June,6,2024,Q2,East,Montreal Hub,Running Shoes Men,Footwear,4,99.99,20,319.97,259.96
2023-07-19,July,7,2023,Q3,West,Calgary Centre,Office Chair Ergonomic,Furniture,7,249.99,0,1749.93,1154.93
2023-09-24,September,9,2023,Q3,Online,Online Store,Office Chair Ergonomic,Furniture,6,249.99,0,1499.94,989.94
2024-06-29,June,6,2024,Q2,Online,Online Store,Coffee Maker Deluxe,Appliances,8,119.99,0,959.92,639.92
2023-12-18,December,12,2023,Q4,West,Vancouver Flagship,Yoga Mat Premium,Health,10,39.99,0,399.9,319.9
2024-02-18,February,2,2024,Q1,Online,Online Store,Protein Powder Vanilla,Health,4,54.99,0,219.96,147.96
2024-06-26,June,6,2024,Q2,East,Toronto Downtown,Coffee Maker Deluxe,Appliances,4,119.99,20,383.97,319.96
2024-05-31,May,5,2024,Q2,Central,Saskatoon Outlet,Office Chair Ergonomic,Furniture,7,249.99,0,1749.93,1154.93
2024-01-10,January,1,2024,Q1,Online,Online Store,Wireless Headphones Pro,Electronics,8,129.99,10,935.93,679.92
2023-09-27,September,9,2023,Q3,Central,Saskatoon Outlet,Yoga Mat Premium,Health,6,39.99,0,239.94,191.94
2024-09-16,September,9,2024,Q3,East,Montreal Hub,Coffee Maker Deluxe,Appliances,5,119.99,20,479.96,399.95
2023-09-25,September,9,2023,Q3,East,Toronto Downtown,Protein Powder Vanilla,Health,4,54.99,0,219.96,147.96
2024-10-05,October,10,2024,Q4,Online,Online Store,Office Chair Ergonomic,Furniture,9,249.99,20,1799.93,1484.91
2024-08-13,August,8,2024,Q3,East,Toronto Downtown,Office Chair Ergonomic,Furniture,8,249.99,10,1799.93,1319.92
2024-05-10,May,5,2024,Q2,East,Toronto Downtown,Laptop Stand Aluminum,Electronics,4,49.99,10,179.96,151.96
2024-12-22,December,12,2024,Q4,Central,Saskatoon Outlet,Coffee Maker Deluxe,Appliances,4,119.99,0,479.96,319.96
2023-02-08,February,2,2023,Q1,West,Calgary Centre,Office Chair Ergonomic,Furniture,4,249.99,5,949.96,659.96
2023-11-11,November,11,2023,Q4,West,Calgary Centre,Office Chair Ergonomic,Furniture,5,249.99,5,1187.45,824.95
2023-04-21,April,4,2023,Q2,West,Calgary Centre,Coffee Maker Deluxe,Appliances,4,119.99,0,479.96,319.96
2023-08-10,August,8,2023,Q3,West,Calgary Centre,Laptop Stand Aluminum,Electronics,10,49.99,0,499.9,379.9
2024-03-05,March,3,2024,Q1,Online,Online Store,Bluetooth Speaker Mini,Electronics,9,69.99,0,629.91,449.91
2023-09-01,September,9,2023,Q3,East,Montreal Hub,Yoga Mat Premium,Health,6,39.99,0,239.94,191.94
2023-01-17,January,1,2023,Q1,West,Vancouver Flagship,Running Shoes Men,Footwear,2,99.99,0,199.98,129.98
2023-03-31,March,3,2023,Q1,West,Calgary Centre,Wireless Headphones Pro,Electronics,3,129.99,5,370.47,254.97
2024-01-28,January,1,2024,Q1,Online,Online Store,Office Chair Ergonomic,Furniture,10,249.99,10,2249.91,1649.9
2024-04-29,April,4,2024,Q2,Central,Saskatoon Outlet,Wireless Headphones Pro,Electronics,3,129.99,20,311.98,254.97
2024-05-04,May,5,2024,Q2,West,Calgary Centre,Wireless Headphones Pro,Electronics,6,129.99,0,779.94,509.94
2023-08-29,August,8,2023,Q3,East,Montreal Hub,Coffee Maker Deluxe,Appliances,3,119.99,0,359.97,239.97
2023-12-05,December,12,2023,Q4,East,Montreal Hub,Yoga Mat Premium,Health,1,39.99,0,39.99,31.99
2024-08-20,August,8,2024,Q3,East,Montreal Hub,Yoga Mat Premium,Health,9,39.99,5,341.91,287.91
2023-10-14,October,10,2023,Q4,West,Vancouver Flagship,Running Shoes Men,Footwear,3,99.99,5,284.97,194.97
2024-12-24,December,12,2024,Q4,Central,Saskatoon Outlet,Coffee Maker Deluxe,Appliances,6,119.99,15,611.95,479.94
2024-11-16,November,11,2024,Q4,Central,Saskatoon Outlet,Running Shoes Men,Footwear,6,99.99,15,509.95,389.94
2024-08-25,August,8,2024,Q3,West,Calgary Centre,Yoga Mat Premium,Health,6,39.99,20,191.95,191.94
2024-12-30,December,12,2024,Q4,West,Vancouver Flagship,Running Shoes Men,Footwear,9,99.99,0,899.91,584.91
2023-11-08,November,11,2023,Q4,East,Toronto Downtown,Office Chair Ergonomic,Furniture,7,249.99,0,1749.93,1154.93
2023-01-27,January,1,2023,Q1,East,Toronto Downtown,Laptop Stand Aluminum,Electronics,1,49.99,0,49.99,37.99
2023-06-09,June,6,2023,Q2,West,Calgary Centre,Running Shoes Men,Footwear,4,99.99,10,359.96,259.96
2024-10-24,October,10,2024,Q4,East,Toronto Downtown,Protein Powder Vanilla,Health,4,54.99,0,219.96,147.96
2024-10-20,October,10,2024,Q4,West,Calgary Centre,Office Chair Ergonomic,Furniture,6,249.99,0,1499.94,989.94
2023-08-02,August,8,2023,Q3,West,Calgary Centre,Wireless Headphones Pro,Electronics,6,129.99,5,740.94,509.94
2023-02-04,February,2,2023,Q1,Online,Online Store,Protein Powder Vanilla,Health,7,54.99,10,346.44,258.93
2023-07-06,July,7,2023,Q3,West,Calgary Centre,Office Chair Ergonomic,Furniture,5,249.99,0,1249.95,824.95
2024-06-16,June,6,2024,Q2,East,Montreal Hub,Yoga Mat Premium,Health,10,39.99,10,359.91,319.9
2024-05-17,May,5,2024,Q2,East,Montreal Hub,Laptop Stand Aluminum,Electronics,4,49.99,5,189.96,151.96
2024-04-04,April,4,2024,Q2,Online,Online Store,Bluetooth Speaker Mini,Electronics,5,69.99,15,297.46,249.95
2024-02-28,February,2,2024,Q1,Online,Online Store,Laptop Stand Aluminum,Electronics,1,49.99,0,49.99,37.99
2024-01-11,January,1,2024,Q1,West,Calgary Centre,Laptop Stand Aluminum,Electronics,5,49.99,0,249.95,189.95
2023-03-13,March,3,2023,Q1,West,Vancouver Flagship,Protein Powder Vanilla,Health,9,54.99,20,395.93,332.91
2023-04-19,April,4,2023,Q2,West,Vancouver Flagship,Laptop Stand Aluminum,Electronics,2,49.99,0,99.98,75.98
2023-07-24,July,7,2023,Q3,Online,Online Store,Laptop Stand Aluminum,Electronics,1,49.99,15,42.49,37.99
2023-11-09,November,11,2023,Q4,East,Toronto Downtown,Office Chair Ergonomic,Furniture,7,249.99,15,1487.44,1154.93
2023-01-09,January,1,2023,Q1,Central,Saskatoon Outlet,Office Chair Ergonomic,Furniture,4,249.99,5,949.96,659.96
2023-09-26,September,9,2023,Q3,West,Vancouver Flagship,Bluetooth Speaker Mini,Electronics,4,69.99,15,237.97,199.96
2024-07-20,July,7,2024,Q3,West,Calgary Centre,Bluetooth Speaker Mini,Electronics,1,69.99,10,62.99,49.99
2023-06-19,June,6,2023,Q2,East,Montreal Hub,Bluetooth Speaker Mini,Electronics,9,69.99,15,535.42,449.91
2023-03-31,March,3,2023,Q1,West,Vancouver Flagship,Bluetooth Speaker Mini,Electronics,3,69.99,0,209.97,149.97
2024-05-06,May,5,2024,Q2,West,Calgary Centre,Bluetooth Speaker Mini,Electronics,5,69.99,15,297.46,249.95
2024-01-07,January,1,2024,Q1,East,Montreal Hub,Running Shoes Men,Footwear,3,99.99,5,284.97,194.97
2023-06-08,June,6,2023,Q2,West,Calgary Centre,Wireless Headphones Pro,Electronics,3,129.99,10,350.97,254.97
2023-04-03,April,4,2023,Q2,East,Montreal Hub,Bluetooth Speaker Mini,Electronics,9,69.99,0,629.91,449.91
2023-04-15,April,4,2023,Q2,East,Toronto Downtown,Yoga Mat Premium,Health,9,39.99,20,287.93,287.91
2023-07-06,July,7,2023,Q3,East,Toronto Downtown,Bluetooth Speaker Mini,Electronics,8,69.99,0,559.92,399.92
2023-03-06,March,3,2023,Q1,Online,Online Store,Bluetooth Speaker Mini,Electronics,4,69.99,0,279.96,199.96
2024-03-29,March,3,2024,Q1,Central,Saskatoon Outlet,Protein Powder Vanilla,Health,10,54.99,0,549.9,369.9
2023-01-30,January,1,2023,Q1,West,Vancouver Flagship,Coffee Maker Deluxe,Appliances,3,119.99,0,359.97,239.97
2024-08-13,August,8,2024,Q3,Online,Online Store,Protein Powder Vanilla,Health,7,54.99,0,384.93,258.93
2023-04-14,April,4,2023,Q2,West,Calgary Centre,Yoga Mat Premium,Health,10,39.99,0,399.9,319.9
2024-10-17,October,10,2024,Q4,West,Vancouver Flagship,Running Shoes Men,Footwear,9,99.99,10,809.92,584.91
2023-05-28,May,5,2023,Q2,West,Vancouver Flagship,Protein Powder Vanilla,Health,6,54.99,15,280.45,221.94
2024-01-08,January,1,2024,Q1,Central,Saskatoon Outlet,Protein Powder Vanilla,Health,9,54.99,0,494.91,332.91
2023-11-24,November,11,2023,Q4,West,Calgary Centre,Running Shoes Men,Footwear,7,99.99,0,699.93,454.93
2024-05-15,May,5,2024,Q2,Online,Online Store,Bluetooth Speaker Mini,Electronics,8,69.99,0,559.92,399.92
2023-06-15,June,6,2023,Q2,West,Calgary Centre,Yoga Mat Premium,Health,4,39.99,0,159.96,127.96
2024-08-07,August,8,2024,Q3,West,Calgary Centre,Coffee Maker Deluxe,Appliances,5,119.99,10,539.95,399.95
2024-05-25,May,5,2024,Q2,West,Vancouver Flagship,Office Chair Ergonomic,Furniture,8,249.99,10,1799.93,1319.92
2024-08-19,August,8,2024,Q3,East,Toronto Downtown,Bluetooth Speaker Mini,Electronics,3,69.99,10,188.97,149.97
2023-06-28,June,6,2023,Q2,East,Toronto Downtown,Bluetooth Speaker Mini,Electronics,3,69.99,0,209.97,149.97
2023-12-06,December,12,2023,Q4,Online,Online Store,Protein Powder Vanilla,Health,10,54.99,5,522.4,369.9
2024-06-23,June,6,2024,Q2,Online,Online Store,Bluetooth Speaker Mini,Electronics,2,69.99,0,139.98,99.98
2024-05-17,May,5,2024,Q2,West,Vancouver Flagship,Coffee Maker Deluxe,Appliances,10,119.99,10,1079.91,799.9
2024-06-15,June,6,2024,Q2,West,Vancouver Flagship,Protein Powder Vanilla,Health,3,54.99,0,164.97,110.97
2024-11-22,November,11,2024,Q4,West,Vancouver Flagship,Office Chair Ergonomic,Furniture,6,249.99,5,1424.94,989.94
2023-02-25,February,2,2023,Q1,West,Vancouver Flagship,Protein Powder Vanilla,Health,1,54.99,0,54.99,36.99
2023-09-29,September,9,2023,Q3,Central,Saskatoon Outlet,Bluetooth Speaker Mini,Electronics,8,69.99,10,503.93,399.92
2024-05-30,May,5,2024,Q2,West,Calgary Centre,Bluetooth Speaker Mini,Electronics,4,69.99,15,237.97,199.96
2024-12-22,December,12,2024,Q4,Online,Online Store,Coffee Maker Deluxe,Appliances,9,119.99,0,1079.91,719.91
2023-07-09,July,7,2023,Q3,Online,Online Store,Protein Powder Vanilla,Health,9,54.99,5,470.16,332.91
2023-03-04,March,3,2023,Q1,West,Vancouver Flagship,Wireless Headphones Pro,Electronics,1,129.99,0,129.99,84.99
2023-11-06,November,11,2023,Q4,East,Montreal Hub,Protein Powder Vanilla,Health,2,54.99,20,87.98,73.98
2024-08-09,August,8,2024,Q3,East,Toronto Downtown,Coffee Maker Deluxe,Appliances,8,119.99,0,959.92,639.92
2023-12-22,December,12,2023,Q4,West,Vancouver Flagship,Laptop Stand Aluminum,Electronics,10,49.99,20,399.92,379.9
2023-04-06,April,4,2023,Q2,West,Vancouver Flagship,Wireless Headphones Pro,Electronics,10,129.99,0,1299.9,849.9
2024-08-23,August,8,2024,Q3,Online,Online Store,Coffee Maker Deluxe,Appliances,1,119.99,0,119.99,79.99
2023-11-07,November,11,2023,Q4,East,Montreal Hub,Protein Powder Vanilla,Health,5,54.99,15,233.71,184.95
2024-06-07,June,6,2024,Q2,East,Toronto Downtown,Protein Powder Vanilla,Health,10,54.99,20,439.92,369.9
2023-07-21,July,7,2023,Q3,Central,Saskatoon Outlet,Wireless Headphones Pro,Electronics,7,129.99,5,864.43,594.93
2023-03-26,March,3,2023,Q1,Online,Online Store,Protein Powder Vanilla,Health,10,54.99,5,522.4,369.9
2023-04-06,April,4,2023,Q2,West,Vancouver Flagship,Office Chair Ergonomic,Furniture,7,249.99,0,1749.93,1154.93
2024-10-10,October,10,2024,Q4,Online,Online Store,Laptop Stand Aluminum,Electronics,3,49.99,0,149.97,113.97
2023-08-01,August,8,2023,Q3,East,Toronto Downtown,Laptop Stand Aluminum,Electronics,8,49.99,5,379.92,303.92
2024-04-22,April,4,2024,Q2,East,Toronto Downtown,Laptop Stand Aluminum,Electronics,2,49.99,10,89.98,75.98
2024-11-20,November,11,2024,Q4,East,Toronto Downtown,Office Chair Ergonomic,Furniture,2,249.99,5,474.98,329.98
2024-02-17,February,2,2024,Q1,West,Vancouver Flagship,Office Chair Ergonomic,Furniture,3,249.99,0,749.97,494.97
2023-05-04,May,5,2023,Q2,East,Montreal Hub,Wireless Headphones Pro,Electronics,3,129.99,15,331.47,254.97
2023-12-18,December,12,2023,Q4,West,Vancouver Flagship,Bluetooth Speaker Mini,Electronics,4,69.99,10,251.96,199.96
2023-08-08,August,8,2023,Q3,West,Calgary Centre,Wireless Headphones Pro,Electronics,10,129.99,0,1299.9,849.9
2024-03-17,March,3,2024,Q1,West,Calgary Centre,Yoga Mat Premium,Health,4,39.99,10,143.96,127.96
2023-01-14,January,1,2023,Q1,East,Montreal Hub,Laptop Stand Aluminum,Electronics,5,49.99,20,199.96,189.95
2024-06-17,June,6,2024,Q2,West,Vancouver Flagship,Office Chair Ergonomic,Furniture,5,249.99,0,1249.95,824.95
2023-04-13,April,4,2023,Q2,West,Calgary Centre,Office Chair Ergonomic,Furniture,1,249.99,20,199.99,164.99
2024-07-25,July,7,2024,Q3,Online,Online Store,Yoga Mat Premium,Health,9,39.99,0,359.91,287.91
2023-12-12,December,12,2023,Q4,Central,Saskatoon Outlet,Wireless Headphones Pro,Electronics,6,129.99,0,779.94,509.94
2023-06-03,June,6,2023,Q2,East,Montreal Hub,Running Shoes Men,Footwear,3,99.99,0,299.97,194.97
2024-08-28,August,8,2024,Q3,Online,Online Store,Protein Powder Vanilla,Health,6,54.99,0,329.94,221.94
2024-01-25,January,1,2024,Q1,Online,Online Store,Office Chair Ergonomic,Furniture,1,249.99,20,199.99,164.99
2023-08-08,August,8,2023,Q3,West,Vancouver Flagship,Coffee Maker Deluxe,Appliances,10,119.99,5,1139.9,799.9
2023-01-18,January,1,2023,Q1,West,Vancouver Flagship,Office Chair Ergonomic,Furniture,8,249.99,0,1999.92,1319.92
2023-05-26,May,5,2023,Q2,West,Vancouver Flagship,Running Shoes Men,Footwear,7,99.99,0,699.93,454.93
2024-07-16,July,7,2024,Q3,Central,Saskatoon Outlet,Coffee Maker Deluxe,Appliances,6,119.99,5,683.94,479.94
2023-11-11,November,11,2023,Q4,West,Vancouver Flagship,Laptop Stand Aluminum,Electronics,1,49.99,0,49.99,37.99
2023-03-18,March,3,2023,Q1,East,Toronto Downtown,Laptop Stand Aluminum,Electronics,3,49.99,5,142.47,113.97
2023-02-25,February,2,2023,Q1,East,Toronto Downtown,Yoga Mat Premium,Health,6,39.99,10,215.95,191.94
2023-06-15,June,6,2023,Q2,West,Vancouver Flagship,Bluetooth Speaker Mini,Electronics,9,69.99,5,598.41,449.91
2023-10-12,October,10,2023,Q4,West,Vancouver Flagship,Wireless Headphones Pro,Electronics,10,129.99,10,1169.91,849.9
2023-03-04,March,3,2023,Q1,Online,Online Store,Bluetooth Speaker Mini,Electronics,2,69.99,5,132.98,99.98
2024-03-12,March,3,2024,Q1,East,Montreal Hub,Wireless Headphones Pro,Electronics,4,129.99,0,519.96,339.96
2023-05-10,May,5,2023,Q2,Central,Saskatoon Outlet,Running Shoes Men,Footwear,2,99.99,0,199.98,129.98
2023-11-24,November,11,2023,Q4,West,Vancouver Flagship,Running Shoes Men,Footwear,1,99.99,0,99.99,64.99
2024-12-19,December,12,2024,Q4,East,Toronto Downtown,Running Shoes Men,Footwear,4,99.99,0,399.96,259.96
2023-05-08,May,5,2023,Q2,Central,Saskatoon Outlet,Wireless Headphones Pro,Electronics,6,129.99,5,740.94,509.94
